subject_weight_id,grant_ref,subject_id,percentage
6D07BA36-C7A0-4DF3-AB20-DABF6D233D72,EP/N005538/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
045E68BB-0D8B-455B-A080-0439BE8D40DF,EP/T029390/1,DB058E35-DBAD-4B21-B030-5C3C78825B11,0
B788A1A1-3528-4EA4-BF63-3454445A1460,EP/T029390/1,EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,0
887E39C5-5071-4430-AC95-8D7C7BC16014,EP/P015638/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,90
9D45BC6B-2CEA-4084-86CC-7E5216C93157,EP/P015638/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,10
0F17C075-41B7-4678-8AB1-5FACF7ABA2A2,EP/R030863/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
34794DAF-204F-4592-A2AF-7B408EF68FC9,EP/P018912/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,60
DE210529-D113-4C6D-85E4-8DE929D54864,EP/E059643/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
94E83E46-DFE8-4E62-9583-9A793E579E82,EP/R026815/1,64596636-AE88-4F6E-A816-9C4C203E1197,95
0D2454D2-E99F-486F-9A52-60E72DFD9E81,EP/R026815/1,FA25733D-A456-4A1B-9D5C-7119577368D9,5
5B679B02-54D5-4B08-A1BB-7AA2B785359F,EP/D054508/1,863FC58A-7217-42EA-B076-663F2D770BB8,100
294FC20C-2855-4EBE-A71E-DE045506D043,EP/F032102/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,65
D180A9CD-C63E-4C11-9F54-A92F50D505C5,EP/F032102/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,35
E7908060-D32C-4542-96CD-A8940860B7B8,EP/N027345/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
0FD307E6-FB32-4235-B837-27B7524087BB,EP/J005118/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
F830EA1F-420E-43E4-AEC6-E0103B8325B8,EP/V025724/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,90
EAE6E0A1-F6A7-420E-A196-FFD1D6F76733,EP/G022933/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
6E8760CA-A552-40E3-BA26-3009C76E4A94,EP/N001583/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
A55DCE82-31B3-44F7-A0A4-7A6E2A50A94A,EP/H049738/1,E847DD9B-2053-4BC7-97A9-4213B185C968,80
5FE50997-E423-4419-8CE3-A9BD2DAFB51A,EP/H049738/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,20
5E579E66-C403-4D58-8A86-BCFD32D81B30,EP/J000906/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,30
C3002713-138D-49B5-A248-A62BCBBCB2BE,EP/J000906/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,35
AFCF4D27-69AC-4DB1-8547-F0E650B0A29E,EP/J000906/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,35
C9224767-6283-4209-BE46-29D579B1ECE2,EP/P034284/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
9FD6492A-714A-47BF-B351-40C05EC94F68,EP/R014833/1,64596636-AE88-4F6E-A816-9C4C203E1197,50
E0AC9EAA-29ED-4541-9530-E3C5F5645E5A,EP/R014833/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
94033910-39D9-4582-97CE-FB7D68A4ECB2,EP/G04984X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
9770178B-CFF8-4A36-BD06-B205AC881E9E,EP/R010153/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,100
7FBF4D41-818F-45A2-BA9D-A32C3A1B4C93,EP/S010076/1,FA25733D-A456-4A1B-9D5C-7119577368D9,100
05FFCE68-6C7F-45E6-B1D8-22CC2FC4F0B8,EP/K014420/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
6BC9F62A-6336-4651-B5F3-30EF9AAB4E08,EP/G006164/1,53F27348-198B-4AEF-A34B-8307067F507C,100
7375C97D-5BEE-466B-BB11-E149A2B46673,EP/C011376/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,20
FE7682A5-0627-454B-9184-1606F6DB9251,EP/C011376/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,80
E2A8B3AE-EF36-4270-A282-1A81733940F7,EP/D071305/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,60
CE4652C4-3F83-429B-9B62-FE7DB1E19BCE,EP/D071305/1,9C124926-5968-486F-9B51-CCEB6C4E9650,40
C9903ECA-CA0A-4423-96A6-9C2372C48EE3,EP/D073820/1,5CBA14F4-F235-45B6-A9DD-5937D5C166CC,50
89C23282-1F6C-4161-87B3-49F0383FF57E,EP/D073820/1,53F27348-198B-4AEF-A34B-8307067F507C,50
1E1549CB-954B-446C-A034-EE010A4C9469,EP/P023088/1,97B14C81-E082-430E-BC8F-733274083163,100
BCECFBDE-FC4B-42C2-B12D-E02DE2D3CFBC,EP/E062490/1,64596636-AE88-4F6E-A816-9C4C203E1197,25
E083F287-5F43-4561-9B49-9A6CBA1F5460,EP/E062490/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,25
B56E575B-F1B7-4EFC-98CB-0F7D82021A9F,EP/E062490/1,97B14C81-E082-430E-BC8F-733274083163,50
9AD02DF3-86D2-4A82-9DD5-4224B8B11E52,EP/F018649/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
E565B3CF-2EC0-4B8B-ADCD-6BD1EF899CFF,TS/I000739/1,5B25B6A3-B218-4F11-8A9D-661236DF455C,100
6B036618-11F3-462E-ACD3-90F1A1BA98AA,EP/P010024/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5D938E42-6070-45D7-8C6F-B5F3FE5F9580,EP/T013133/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
EB92DD06-2FBD-48B4-B08B-7B62137480EB,EP/T013133/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,80
A10118D5-5BF8-4E41-90FB-9F256F5125AA,EP/I000623/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
A801BAAA-3BCB-4BA6-8524-CCF32E73E7AE,EP/G033110/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5D3C0D89-2E6B-4062-B296-67F129521734,EP/V034243/1,863FC58A-7217-42EA-B076-663F2D770BB8,50
17C1E06A-1DD7-4473-A559-3B20913315F6,EP/V034243/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,25
C0B3F27B-DC98-4554-8DA2-1F03034109D5,EP/V034243/1,E847DD9B-2053-4BC7-97A9-4213B185C968,25
E7093472-ED88-4486-9753-3A67379A33AC,EP/K503678/1,FA25733D-A456-4A1B-9D5C-7119577368D9,70
B97B9955-7805-4AE6-9B03-BEEC825430A6,EP/K503678/1,53F27348-198B-4AEF-A34B-8307067F507C,30
38A286E0-F0AB-4E3B-AA0D-DA4C380FC342,EP/F008562/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
2C60B40B-3AE1-4AEE-9A89-E88723349C70,EP/E001599/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
64D073F5-97D7-4928-9611-9CB6D56999DE,EP/L005026/1,C88380A2-9C65-425D-B4FB-4E289FACB800,85
6E82D9BE-0BF3-413A-A8BB-52084DA75271,EP/L005026/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,15
2DE247D9-9903-4DBA-A464-78259ED24A78,EP/J00801X/2,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
B9F27E53-37BE-4A69-B0BE-C341B71978F3,EP/L002132/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
1DAB84DA-D9D0-4C11-A462-C51DDD4823F2,EP/H00274X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
70CE0A8E-8070-4C57-B406-43905E6BD6DA,EP/H00274X/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
8A00B3EE-5FE2-4734-B2A5-879C5D8F195A,EP/S036369/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
68B27FCE-241D-4CEB-955C-96A40DCF14FF,EP/S036369/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
039E040F-F96C-4AB6-8232-3F37EFFEF854,EP/F036566/1,64596636-AE88-4F6E-A816-9C4C203E1197,65
6B5CFA5B-6BC2-4D53-A8B6-5DEBC639807C,EP/F036566/1,E847DD9B-2053-4BC7-97A9-4213B185C968,35
FB09F75A-DF2F-4EFE-8CCE-3B871D822110,EP/J012742/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
D3FE05CA-6F5D-4821-8F52-2519605DBC7D,EP/H004483/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
56D9D146-A2C2-49AB-8254-E845451CC51F,EP/D076986/1,97B14C81-E082-430E-BC8F-733274083163,100
A4C554F0-7920-4894-99A8-47DD36230604,EP/S034242/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,40
0FCA6545-BBF1-4B08-9D95-7F393D541E74,EP/S034242/1,FA25733D-A456-4A1B-9D5C-7119577368D9,20
49CF6A4F-61A5-4CF1-B04A-734A387B8237,EP/S034242/1,E847DD9B-2053-4BC7-97A9-4213B185C968,40
DDFB14CC-F80A-48C2-A0EC-941B7EC06FA4,EP/P030343/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,60
411E4D8A-4ABD-4288-B63D-884F0F4EB473,EP/P030343/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,20
0D6D483B-5081-433C-9B89-0E8A0DB45BAB,EP/P030343/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
28DD4907-139A-4605-989D-DD38DC368549,EP/H050167/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,100
1762E4B2-FD03-47A2-876B-75DC7FD215B4,EP/L014580/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,80
E10645B0-24E8-42DB-89C5-76CB24194E11,EP/L014580/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
4B9C4657-8A14-4CF6-BD9E-B77F3AD8A084,EP/J003832/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,100
181425C2-C64A-4D43-B783-C9E1E216BD21,EP/J010197/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
B49878BC-100D-45FD-AB94-EEBDABA38AD3,EP/M002896/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
E3F0FFF1-ABD2-485C-B416-93EB23B62BCE,EP/F015631/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
FC88EB8A-8D7B-41C6-AC1E-1C00AEAB9707,EP/P007449/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,25
388E60F1-9CF3-4C47-BB80-4F0BE60AA1A5,EP/P007449/1,863FC58A-7217-42EA-B076-663F2D770BB8,75
DBC63179-53FE-4CB8-BEBB-8708AF567384,EP/I033688/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
E026694E-AC3C-4977-A0AF-225CD290390C,EP/R003629/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
37293CE0-A17C-436F-BA60-4076D483F416,EP/N510026/1,64596636-AE88-4F6E-A816-9C4C203E1197,50
8E4191CB-B6CB-46E2-8445-D1E045A6D12B,EP/N510026/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,50
1543667B-BA75-4304-B483-C18F92B17F06,EP/V004921/1,C88380A2-9C65-425D-B4FB-4E289FACB800,50
DE709710-1E2E-4386-A486-D1F3A72E299A,EP/V004921/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
39C43DE1-EDB1-4A93-8EFE-CF24381EE43D,EP/V048465/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
A366C1EB-C722-43E8-9636-BEC519F10474,EP/H003991/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
E8D3AFDA-64C3-46C7-8915-DBD5FCFA6CAB,EP/R018952/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
EA87383C-1379-4A61-828E-0108F02B672B,EP/G068291/1,863FC58A-7217-42EA-B076-663F2D770BB8,100
19247C14-92ED-43BA-B7C5-8BFFECEBC9D5,EP/P003052/1,97B14C81-E082-430E-BC8F-733274083163,100
00712957-8FBF-4CA6-9F5E-06D7012D9B12,EP/H051988/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
C64B1B92-4E5C-491C-B4B6-EE7B5770CCA2,NS/A000040/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
7B6CFCC9-7B80-4969-993C-611F57DD7792,EP/K008528/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
4D59F7EA-DB65-4E6E-B4C3-7C52BA08EB52,EP/F033427/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
DAC72F8B-9CBA-431C-8342-46BBCD8AE721,EP/D03096X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
060A5552-5D88-45FC-988A-4D80B6F44C7A,EP/E060382/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
0056522F-9DEB-4647-995B-4B922CFCB753,EP/G020035/1,863FC58A-7217-42EA-B076-663F2D770BB8,100
EF88FE74-E9DC-4AC6-9460-90D70A66D196,EP/H019669/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
D93391F8-5215-4D18-8A1B-0362418F28BA,EP/N016483/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
641D40CA-F2E7-4884-AA44-3210F2A0E211,EP/I03601X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
2AFDF6FC-0D4B-4D8E-BDB5-7940E2BB795C,EP/D022711/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
722C731E-5DF9-4212-9048-EEF30019D20D,EP/D053099/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
F3DF1213-FEA9-4B74-AE66-13229F33CEC2,EP/C526244/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
19E431A6-5C66-470A-9DA8-F74A83EF3A26,EP/R044732/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
CB749A67-3B56-4AC7-B597-DE9815E78756,EP/H015280/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
4AE056E3-DDD9-486B-9E7E-A5D853B8A385,EP/P007155/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,15
7AC57713-9075-41D9-9282-E765ED1353BD,EP/P007155/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,70
73F9FD1C-B01D-48EA-BF19-487FC553787A,EP/P007155/1,97B14C81-E082-430E-BC8F-733274083163,15
6CDFF4F4-4C52-4016-B1A2-F187537CEE82,EP/T031247/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
F5840036-DE65-4D0F-B3E8-058D2A3F97C3,EP/H027955/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,25
210FF715-91AB-4BEF-A33B-2152A87C1299,EP/H027955/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
02E35468-E89D-4144-B20F-13C8B651A305,EP/H027955/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,25
8DD6A27B-C5CA-4D65-B459-954AE02ABEB4,EP/F029950/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
D62E18ED-4A5C-4780-BB94-E13CE1A0C26C,EP/G066159/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
CE45095D-6C66-44C6-8518-F345842D6E25,EP/G066159/1,53F27348-198B-4AEF-A34B-8307067F507C,80
F45B2DA8-C071-4831-81CD-0CCC6DAB0072,EP/V007610/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,10
904DD793-02FD-4140-869C-F45384D33A30,EP/V007610/1,FA25733D-A456-4A1B-9D5C-7119577368D9,90
0E08A6AC-71ED-4E60-83C4-FA8733B98F92,EP/T015713/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
509ADE83-937F-459A-85AF-2A1EC8749E75,EP/R013209/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,50
D614DB03-44A1-466B-AD51-D4196FC6170A,EP/R013209/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
149E68EF-1BAC-4380-82A3-78A0E1EFCF7D,EP/F00334X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
4DCB2104-BE17-44F3-989B-246D9A1DF08B,EP/M01343X/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
8672D73D-731A-4228-8CFD-12771F403A1A,EP/G069735/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
FAC59189-CFCD-496D-BBAD-51EB853B9D7E,EP/G069735/1,772CD758-53CD-407F-9B2C-F2B861E86155,50
68CF0C0E-5A9A-4BE0-8E5A-0ADF9D858086,EP/M000869/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
5DE486B5-4775-4990-ADD9-5D44211F5C43,EP/E004008/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
01B160BE-BA0E-4B16-8AEF-01E6E7BC61DD,EP/E004008/1,9C124926-5968-486F-9B51-CCEB6C4E9650,50
7BCE094F-A260-403E-9711-E6C90BDAF6E8,TS/I002170/1,5B25B6A3-B218-4F11-8A9D-661236DF455C,100
DA69D413-2DFD-49B9-85CF-A96E5E7917F6,EP/L010607/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
B6753384-B239-4807-B662-0513AB2F0AEC,EP/H050132/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
035D11C9-00BF-407D-B8D4-99C51C9469BC,EP/G067600/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
D576C8B9-8AA9-4A45-815C-413620485950,EP/G004889/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,80
1B151B75-9D7B-4EC4-822F-8995418F8BBD,EP/G004889/1,53F27348-198B-4AEF-A34B-8307067F507C,20
4F445F40-759A-4A3A-896E-6844D006440F,EP/S018867/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
847461D4-7F85-497E-BC7F-B02409EB7267,EP/S018867/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,80
A38BD9DC-1160-4BAC-9A13-FCEA2A181944,EP/K034626/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
117B7F20-16E7-4483-B865-10CC8BADA8E4,EP/I002316/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
D3BE1D22-F496-4E76-9F97-990E87B90C5C,EP/K011758/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
B6323645-36A7-477A-B6E9-454EEF718EB4,EP/K000306/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
C52C20F1-C647-4DB3-959C-FBE24DD25DEA,EP/E006213/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
B4800D5D-6800-4B16-81ED-25E63D04E678,EP/R035911/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
99C03296-B374-4E60-8205-277E65ABEEC3,EP/E004806/1,5CBA14F4-F235-45B6-A9DD-5937D5C166CC,100
0C1BDAC1-F970-4668-8D6F-FE6D4C32FBFC,EP/F01029X/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,100
8963333C-0C11-4F9B-8A81-6EEAD869829A,EP/G068356/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
5C5E9907-CB04-492E-B66E-39AE7D81F83B,EP/F016433/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,10
F656CA6C-D512-4427-8D5D-DF288747A805,EP/F016433/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
E5D23BB5-9244-40D8-9757-BBD2ABF832A1,EP/F016433/1,E847DD9B-2053-4BC7-97A9-4213B185C968,40
657C4CE1-5D0C-4B55-BE37-983EC5D55C6C,EP/F037058/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,90
4294EFF7-063A-4A63-A732-15FC9BA00BA3,EP/F037058/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,10
A5B6FB55-6C6E-4D0F-99EB-7E900394BF61,EP/F015984/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5345FEAA-A854-454A-A52A-37463538387A,EP/N010825/1,C88380A2-9C65-425D-B4FB-4E289FACB800,20
760E72DA-1D6F-40ED-B626-A30F0A98F516,EP/N010825/1,64596636-AE88-4F6E-A816-9C4C203E1197,20
99BEB0F2-4478-43E4-96DB-CDB9BF48AD9C,EP/N010825/1,863FC58A-7217-42EA-B076-663F2D770BB8,20
A56794D3-90FF-40ED-9D09-D1242EF8E084,EP/N010825/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,20
FAC6AD7B-9B93-41F0-A636-FA6D70CD31E6,EP/N010825/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,20
257C8CA7-C3FA-4611-A177-4362E2C840A7,EP/E036473/1,C88380A2-9C65-425D-B4FB-4E289FACB800,20
82EC76E0-4556-402C-B281-2C20DFCD7BDF,EP/E036473/1,64596636-AE88-4F6E-A816-9C4C203E1197,10
7DE3FDB6-A3F5-44B9-9CBA-C32ECFED0B9E,EP/E036473/1,97B14C81-E082-430E-BC8F-733274083163,70
29E16B19-3D01-4F00-ACFF-C0E3A8A76550,EP/H020616/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,30
DA7E7133-5DA9-4B3A-9536-18597B110343,EP/H020616/1,64596636-AE88-4F6E-A816-9C4C203E1197,50
96126F7C-07C3-4D18-9D3B-CD3420AF3350,EP/H020616/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,20
0CC9DE7F-A825-475A-A61D-4F8D588BAE18,EP/D06273X/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
6F5A97CE-89F9-46EE-A7B6-3D2C8CF03B55,EP/D06273X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
F65A9338-063C-436F-B947-0A2DC39A780F,EP/H008799/2,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,50
ECA0CACD-411C-4D98-890D-56AB475EC986,EP/H008799/2,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
4095EE1A-E50D-4724-8143-1C4CAFE09387,EP/G001987/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
7A79D1EC-6751-46ED-8050-9A7BF375BA9D,EP/G011680/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
E77CE3A2-8BB0-4F4F-8B1D-FED43276E3AB,EP/R004773/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,100
B1235B98-1871-4C80-B23D-445368EBEE24,EP/S027211/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5A81484B-4F43-4513-AB4E-A9DB5E581856,EP/L022990/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
69D45E93-8C49-440C-9E55-65F7AB09A67E,EP/G000662/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
FE959C9F-D629-4AC6-B066-7FE692E5297A,EP/K025619/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
06935035-68BF-4C73-87C6-20E0E8D303A1,EP/P029582/1,895D1683-DC4B-4292-BBC6-EC38672BFD10,0
9BFE32CC-56D6-4482-A459-B60735022B24,EP/D061881/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
243EA9DF-627F-4E29-A8B1-042739577D97,EP/L018527/2,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,20
7AC710AF-94F6-4F48-BB4A-A47594A180B4,EP/L018527/2,60EBB420-734E-4DB5-B0F2-65A1115A27F8,80
B52B3FD6-052C-4FAD-9D5E-BA7B3EA16476,EP/H002464/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,30
910BE6BF-6054-439F-ABC9-7AD59EA74F17,EP/H002464/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,70
64EF0E1B-7E65-43E4-A933-49D3F32B8C25,EP/M018768/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
1592377A-8E75-45DA-AE98-90A6F11B7CFA,EP/I008144/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
2DB41465-8921-463F-BDB8-A65881B19D91,EP/P016294/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
43FD0B3D-2929-4119-8577-CF619EC5D6B6,EP/H000100/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
DB968307-58A0-4581-8C83-ED933E66B240,EP/P010954/1,772CD758-53CD-407F-9B2C-F2B861E86155,50
BA52B518-E8F6-4B6C-A291-B1F224361140,EP/K012428/1,64564C94-AC7F-4056-903D-0AED107A359E,20
EC7BDD59-17F7-4AD8-9922-71C107F46F6C,EP/K012428/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,80
A168C83A-42C8-43C0-9CD3-C9F90EECB90B,EP/E035027/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
DFE91208-9A9F-445B-9D27-AAF78DBF050D,EP/H007636/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,50
D30C19AD-0C6F-41E4-9D2E-26F663AD7081,EP/H007636/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
B039047F-60F5-4175-89AA-7C84AB427865,EP/F020090/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
0C6DBCCC-8474-4F36-8435-CCD69184723D,EP/D062373/1,64596636-AE88-4F6E-A816-9C4C203E1197,34
2F38A719-7F5F-447F-B8DB-413F03BA585F,EP/D062373/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,33
6716F53F-A66B-4F6E-9088-49629B13BD12,EP/D062373/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,33
D2E2EFCB-EE3E-4743-A7BA-E48838203FE6,EP/F009488/1,64596636-AE88-4F6E-A816-9C4C203E1197,25
AB02EC63-43D2-4FB6-8A06-3E4BA65241B4,EP/F009488/1,E847DD9B-2053-4BC7-97A9-4213B185C968,75
3C5E976B-732A-4701-9116-6C514ABA7C9C,EP/H011420/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
2CE9514B-49DD-4526-84C7-AED396646AC0,EP/E035965/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
9EB3FC4C-0E75-4C71-9862-1D2DA654FBCD,EP/G005788/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
8D0E4C3F-A2FB-4388-982B-31CD6086B0FC,EP/D056543/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
B610630F-E844-4E71-8507-F24C7E0941BD,EP/D056543/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
82A4143A-D0EB-4D49-B292-F1138264B9D4,EP/K03684X/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
ECCA55E1-9822-4CF7-BC0D-69B3A3AF12F4,EP/E012191/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,40
2D3BF9FA-8F83-4EBF-945B-EC5860862A8A,EP/E012191/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,60
819C22D6-C32C-4304-90E3-96FC616F35C5,EP/P02095X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
20907223-ACE1-481F-952E-D9CE2FDAEDEE,EP/N029232/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,15
1B128D4F-5789-4CC3-BB31-53BF8717145D,EP/N029232/1,E847DD9B-2053-4BC7-97A9-4213B185C968,80
A0B62E90-410D-45C9-8732-0BF2CF0E15CB,EP/K502376/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,30
