x1,x2,x3,panel_id,panel_type
Professor PJ Knowles,Cardiff University,,4669,Panel
Professor EL Mansfield,University of Kent,,4669,Panel
Dr I McConvey,McConvey Consultants Ltd,,4669,Panel
Professor J McGeehan,Toshiba,,4669,Panel
Professor BN Murdin,University of Surrey,,4669,Panel
Professor PJ Skabara,University of Glasgow,,4669,Panel
Professor D Uttamchandani,University of Strathclyde,,4669,Panel
Professor ID Williams,Queen's University of Belfast,,4669,Panel
Professor JM Williams,University of Bath,,4669,Panel
Mrs Cheryl Curtis,Engineering and Physical Sciences Research Council,Panel Contact,4669,Panel
Professor GR Brightwell,London School of Economics & Pol Sci,Panel Chairperson,4630,Panel
Professor CW Anderson,University of Sheffield,,4630,Panel
Dr FW Clarke,Swansea University,,4630,Panel
Professor DG Crowdy,Imperial College London,,4630,Panel
Professor KD Glazebrook,Lancaster University,,4630,Panel
Professor R Gregory,Kings College London,,4630,Panel
Professor MD Groves,Loughborough University,,4630,Panel
Professor P Houston,University of Nottingham,,4630,Panel
Professor A Lacey,University of Edinburgh,,4630,Panel
Professor B Pelloni,Heriot-Watt University,,4630,Panel
Dr D Rumynin,University of Warwick,,4630,Panel
Professor M van den Berg,University of Bristol,,4630,Panel
Mrs Janet Edwards,Engineering and Physical Sciences Research Council,Panel Contact,4630,Panel
Professor B du Boulay,University of Sussex,Panel Chairperson,4612,Panel
Professor GA Constantinides,Imperial College London,,4612,Panel
Professor D Duke,University of Leeds,,4612,Panel
Professor G Finlayson,University of East Anglia,,4612,Panel
Professor B Honary,Lancaster University,,4612,Panel
Professor S Linton,University of St Andrews,,4612,Panel
Eur Ing PA Moore,NXP Semiconductors UK Limited,,4612,Panel
Professor DS Rosenblum,George Mason University,,4612,Panel
Dr S Steel,University of Essex,,4612,Panel
Dr JI Tait,johntait.net Ltd.,,4612,Panel
Professor J Zhang,University of Sheffield,,4612,Panel
Dr Cora O'Reilly,Engineering and Physical Sciences Research Council,Panel Contact,4612,Panel
Mrs A Farrow,EPSRC,Panel Chairperson,4664,Panel
Dr Talit Ghaffar,Engineering and Physical Sciences Research Council,Panel Contact,4664,Panel
Dr AJ Chmura,EPSRC,Panel Chairperson,4692,Panel
Mrs A Farrow,EPSRC,,4692,Panel
Dr T Ghaffar,EPSRC,,4692,Panel
Dr N Goldberg,EPSRC,,4692,Panel
Mrs Anne Farrow,Engineering and Physical Sciences Research Council,Panel Contact,4692,Panel
Professor N Alford,Imperial College London,Panel Chairperson,4614,PanelFellowshipV2
Professor K Attenborough,Open University,,4614,PanelFellowshipV2
Professor R Thomson,Loughborough University,,4614,PanelFellowshipV2
Professor DP Woodruff,University of Warwick,,4614,PanelFellowshipV2
Mrs Gill Stephens,Engineering and Physical Sciences Research Council,Panel Contact,4614,PanelFellowshipV2
Professor AR Champneys,University of Bristol,Panel Chairperson,4613,PanelFellowshipV2
Professor A Azapagic,"University of Manchester, The",,4613,PanelFellowshipV2
Professor PN Bartlett,University of Southampton,,4613,PanelFellowshipV2
Professor DM Whittaker,University of Sheffield,,4613,PanelFellowshipV2
Ms Jan Tucker,Engineering and Physical Sciences Research Council,Panel Contact,4613,PanelFellowshipV2
Dr A Brown,,Panel Chairperson,4656,Panel
Mr G Evans,Ofgem,,4656,Panel
Professor J Loughhead,"Dept for Bus, Energy & Ind Strat (BEIS)",,4656,Panel
Professor J McMullan,University of Ulster,,4656,Panel
Professor J Stairmand,Jacobs UK Ltd,,4656,Panel
Dr G Staunton,Culham Centre for Fusion Energy,,4656,Panel
Dr Neil Bateman,Engineering and Physical Sciences Research Council,Panel Contact,4656,Panel
Professor R Freer,"University of Manchester, The",Panel Chairperson,4605,PanelFellowshipV2
Professor DRS Cumming,University of Glasgow,,4605,PanelFellowshipV2
Professor C Linton,Loughborough University,,4605,PanelFellowshipV2
Professor D Russell,University of East Anglia,,4605,PanelFellowshipV2
Mrs Cheryl Curtis,Engineering and Physical Sciences Research Council,Panel Contact,4605,PanelFellowshipV2
Professor N Brown,BBSRC Grouped,Panel Chairperson,4673,Panel
Dr M Claydon-Smith,EPSRC,,4673,Panel
Mr G Davies,ESRC,,4673,Panel
Dr S Laurie,RCUK,,4673,Panel
Miss J Nicholson,EPSRC,,4673,Panel
Dr D Osborn,NERC CEH (Up to 30.11.2019),,4673,Panel
Dr M Palmer,Medical Research Council (MRC),,4673,Panel
Dr A Reed,Technology Strategy Board (Innovate UK),,4673,Panel
Mr T Willis,BBSRC Grouped,,4673,Panel
Dr Edward Clarke,Engineering and Physical Sciences Research Council,Panel Contact,4673,Panel
Professor C Rielly,Loughborough University,Panel Chairperson,4606,PanelFellowshipV2
Professor DK Arrowsmith,Queen Mary University of London,,4606,PanelFellowshipV2
Professor A Michette,Kings College London,,4606,PanelFellowshipV2
Professor K Wilson,RMIT University,,4606,PanelFellowshipV2
Mrs Cheryl Curtis,Engineering and Physical Sciences Research Council,Panel Contact,4606,PanelFellowshipV2
Professor JW Bruce,University of Hull,Panel Chairperson,4655,PanelFellowshipV2
Professor M Dawson,University of Strathclyde,,4655,PanelFellowshipV2
Professor RAW Dryfe,"University of Manchester, The",,4655,PanelFellowshipV2
Professor MZ Kwiatkowska,University of Oxford,,4655,PanelFellowshipV2
Dr Tracy Hanlon,Engineering and Physical Sciences Research Council,Panel Contact,4655,PanelFellowshipV2
Professor AJ Fisher,UCL,Panel Chairperson,4620,PanelFellowshipV2
Professor U Aickelin,University of Melbourne,,4620,PanelFellowshipV2
Professor K Badcock,"Royal Holloway, Univ of London",,4620,PanelFellowshipV2
Professor J Evans-Freeman,University of Canterbury NZ,,4620,PanelFellowshipV2
Mrs Karen McKinna,Engineering and Physical Sciences Research Council,Panel Contact,4620,PanelFellowshipV2
Professor J McBride,University of Southampton,Panel Chairperson,4636,Panel
Professor TM Benson,University of Nottingham,,4636,Panel
Professor B Drinkwater,University of Bristol,,4636,Panel
Professor T Ibell,University of Bath,,4636,Panel
Professor D Nethercot,Imperial College London,,4636,Panel
Professor J Spencer,University of Liverpool,,4636,Panel
Professor M Stack,University of Strathclyde,,4636,Panel
Professor S Wheeler,University of Glasgow,,4636,Panel
Mr David Mahoney,Engineering and Physical Sciences Research Council,Panel Contact,4636,Panel
Professor M Gee,National Physical Laboratory,Panel Chairperson,4663,Panel
Professor JW Brooks,University of Birmingham,,4663,Panel
Professor M Fitzpatrick,Coventry University,,4663,Panel
Professor rl jones,Defence Science & Tech Lab DSTL,,4663,Panel
Professor SE Mikhailov,Brunel University London,,4663,Panel
Dr J Millett,AWE,,4663,Panel
Professor J Mottram,University of Warwick,,4663,Panel
Professor G Shao,University of Bolton,,4663,Panel
Dr Sophie Oldham,Engineering and Physical Sciences Research Council,Panel Contact,4663,Panel
Professor RB Vinter,Imperial College London,Panel Chairperson,4675,Panel
Dr K Boodhoo,Newcastle University,,4675,Panel
Dr M Byfield,University of Southampton,,4675,Panel
Professor J Dai,Kings College London,,4675,Panel
Dr GMJ Davies,Laing O'Rourke Ltd,,4675,Panel
Professor JF Eastham,University of Bath,,4675,Panel
Professor B Ulanicki,De Montfort University,,4675,Panel
Dr Katie Finch,Engineering and Physical Sciences Research Council,Panel Contact,4675,Panel
Professor MJ Biggs,Nottingham Trent University,Panel Chairperson,4646,Panel
Professor MJ Blunt,Imperial College London,,4646,Panel
Professor DM Causon,Manchester Metropolitan University,,4646,Panel
Professor K Choi,University of Nottingham,,4646,Panel
Professor V Humphrey,University of Southampton,,4646,Panel
Dr J Kelman,Minton Treharne & Davies Ltd,,4646,Panel
Dr DB Lukyanov,University of Bath,,4646,Panel
Professor RJ Poole,University of Liverpool,,4646,Panel
Professor B Saha,London South Bank University,,4646,Panel
Professor SG Yeates,"University of Manchester, The",,4646,Panel
Dr Talit Ghaffar,Engineering and Physical Sciences Research Council,Panel Contact,4646,Panel
Professor N Tyler,UCL,Panel Chairperson,4672,Panel
Professor J Birkinshaw,London Business School,,4672,Panel
Professor D Bower,University of Leeds,,4672,Panel
Professor W Gaver,Goldsmiths College,,4672,Panel
Professor R Maull,University of Exeter,,4672,Panel
Dr Stan Fowler,Engineering and Physical Sciences Research Council,Panel Contact,4672,Panel
Professor PG Morris,University of Nottingham,Panel Chairperson,4677,Panel
Dr K Hing,Queen Mary University of London,,4677,Panel
Professor C Holt,Cardiff University,,4677,Panel
Professor C Mitchell,University of Bath,,4677,Panel
Dr C Morgan,Royal Brompton & Harefield NHS Fdn Trust,,4677,Panel
Dr Prabhat Sakya,Engineering and Physical Sciences Research Council,Panel Contact,4677,Panel
Professor DJ Parker,University of Birmingham,Panel Chairperson,4627,Panel
Professor K Huddersman,De Montfort University,,4627,Panel
Professor E O'Neill,University of Bath,,4627,Panel
Professor ME Smith,University of Southampton,,4627,Panel
Dr Talit Ghaffar,Engineering and Physical Sciences Research Council,Panel Contact,4627,Panel
Professor DT Delpy,EPSRC,Panel Chairperson,4698,PanelFellowshipV2
Professor N Alford,Imperial College London,,4698,PanelFellowshipV2
Professor JW Bruce,University of Hull,,4698,PanelFellowshipV2
Professor AR Champneys,University of Bristol,,4698,PanelFellowshipV2
Professor AJ Fisher,UCL,,4698,PanelFellowshipV2
Professor R Freer,"University of Manchester, The",,4698,PanelFellowshipV2
Professor C Rielly,Loughborough University,,4698,PanelFellowshipV2
Dr Tracy Hanlon,Engineering and Physical Sciences Research Council,Panel Contact,4698,PanelFellowshipV2
Professor N Wood,Airbus Group Limited,Panel Chairperson,4694,Panel
Professor I Gursul,University of Bath,,4694,Panel
Professor J McGeehan,Toshiba,,4694,Panel
Dr T Slack,Airbus Group Limited,,4694,Panel
Dr S Wilson,University of Dundee,,4694,Panel
Dr Simon Crook,Engineering and Physical Sciences Research Council,Panel Contact,4694,Panel
Professor MA Halcrow,University of Leeds,Panel Chairperson,4674,Panel
Professor M Bochmann,University of East Anglia,,4674,Panel
Professor A Ellis,University of Leicester,,4674,Panel
Professor PA Gale,University of Southampton,,4674,Panel
Professor W Hayes,University of Reading,,4674,Panel
Professor RF Howe,University of Aberdeen,,4674,Panel
Professor S Jones,University of Sheffield,,4674,Panel
Professor R Kataky,"Durham, University of",,4674,Panel
Professor JA Murphy,University of Strathclyde,,4674,Panel
Professor P Popelier,"University of Manchester, The",,4674,Panel
Dr GW Weaver,Loughborough University,,4674,Panel
Dr PT Wood,University of Cambridge,,4674,Panel
Dr Mark Hylton,Engineering and Physical Sciences Research Council,Panel Contact,4674,Panel
Professor HA Spikes,Imperial College London,Panel Chairperson,4693,Panel
Professor HP Evans,Cardiff University,,4693,Panel
Professor P Keogh,University of Bath,,4693,Panel
Professor M Priest,University of Bradford,,4693,Panel
Dr Louise Tillman,Engineering and Physical Sciences Research Council,Panel Contact,4693,Panel
Professor J Timmis,University of Sunderland,Panel Chairperson,4650,Panel
Professor O De Moor,University of Oxford,,4650,Panel
Professor F Deravi,University of Kent,,4650,Panel
Professor R Gaizauskas,University of Sheffield,,4650,Panel
Professor S Hall,University of Liverpool,,4650,Panel
Professor M Harman,UCL,,4650,Panel
Dr MS Leeson,University of Warwick,,4650,Panel
Dr JO Maclean,University of Nottingham,,4650,Panel
Professor S Salous,"Durham, University of",,4650,Panel
Professor H Sharp,Open University,,4650,Panel
Dr Wendy Howie,Engineering and Physical Sciences Research Council,Panel Contact,4650,Panel
Professor M Harman,UCL,Panel Chairperson,4651,Panel
Professor M Calder,University of Glasgow,,4651,Panel
Professor S Hall,University of Liverpool,,4651,Panel
Professor J Harris,University of St Andrews,,4651,Panel
Mrs Gill Stephens,Engineering and Physical Sciences Research Council,Panel Contact,4651,Panel
Professor A Gouldson,University of Leeds,Panel Chairperson,4700,Panel
Professor P Challenor,University of Exeter,,4700,Panel
Professor B Fisher,Environment  Agency (Grouped),,4700,Panel
Dr E Hennessey,DEFRA,,4700,Panel
Dr Matthew Davis,Engineering and Physical Sciences Research Council,Panel Contact,4700,Panel
Professor J Irvine,University of St Andrews,Panel Chairperson,4644,Panel
Professor SJ Bending,University of Bath,,4644,Panel
Professor IP Bond,University of Bristol,,4644,Panel
Professor K Coleman,"Durham, University of",,4644,Panel
Dr J Liddle,University of Northampton,,4644,Panel
Professor M Reece,Queen Mary University of London,,4644,Panel
Professor DM Taylor,Bangor University,,4644,Panel
Dr I Watson,University of Strathclyde,,4644,Panel
Dr Sophie Oldham,Engineering and Physical Sciences Research Council,Panel Contact,4644,Panel
Professor JEL Simmons,Heriot-Watt University,Panel Chairperson,4676,Panel
Professor X Chen,Liverpool John Moores University,,4676,Panel
Mr E Lambourne,Delcam International plc,,4676,Panel
Professor V Silberschmidt,Loughborough University,,4676,Panel
Dr Louise Tillman,Engineering and Physical Sciences Research Council,Panel Contact,4676,Panel
Dr JH Smart,University of Oxford,Panel Chairperson,4701,Panel
Professor M Easterby-Smith,Lancaster University,,4701,Panel
Professor M Naim,Cardiff University,,4701,Panel
Mr D Wright,,,4701,Panel
Dr Simon Crook,Engineering and Physical Sciences Research Council,Panel Contact,4701,Panel
Professor K Dholakia,University of St Andrews,Panel Chairperson,4554,Panel
Professor CS Adams,"Durham, University of",,4554,Panel
Professor P Browning,"University of Manchester, The",,4554,Panel
Professor SN Fisher,Lancaster University,,4554,Panel
Professor N Hussey,University of Bristol,,4554,Panel
Professor CA Lucas,University of Liverpool,,4554,Panel
Professor A Patane,University of Nottingham,,4554,Panel
Professor MC Payne,University of Cambridge,,4554,Panel
Dr NH Thomson,University of Leeds,,4554,Panel
Dr Craig Walker,Engineering and Physical Sciences Research Council,Panel Contact,4554,Panel
Professor D Barrow,Cardiff University,Panel Chairperson,4706,Panel
Professor MJ Povey,University of Leeds,,4706,Panel
Professor N Saffari,UCL,,4706,Panel
Professor ZJ Ulanowski,University of Hertfordshire,,4706,Panel
Dr Katie Finch,Engineering and Physical Sciences Research Council,Panel Contact,4706,Panel
Professor D Lennon,University of Glasgow,Panel Chairperson,4696,Panel
Professor AF Lee,RMIT University,,4696,Panel
Dr B Maunders,,,4696,Panel
Professor P Unwin,University of Warwick,,4696,Panel
Dr Talit Ghaffar,Engineering and Physical Sciences Research Council,Panel Contact,4696,Panel
Mr R Street,University of Oxford,Panel Chairperson,4662,Panel
Professor T Allen,Local Government Group,,4662,Panel
Professor E Boyd,"Lund, University of",,4662,Panel
Professor T Broyd,CH2M Hill (Halcrow),,4662,Panel
Professor HA Bulkeley,"Durham, University of",,4662,Panel
Professor M Holmes,Arup Group Ltd,,4662,Panel
Mr S Majithia,,,4662,Panel
Professor EL Tompkins,University of Southampton,,4662,Panel
Dr PM Vandergert,London School of Economics & Pol Sci,,4662,Panel
Mr M White,Private Address,,4662,Panel
Dr David Holtum,Engineering and Physical Sciences Research Council,Panel Contact,4662,Panel
Professor DL Bader,University of Southampton,Panel Chairperson,4699,Panel
Professor D Hukins,Imperial College London,,4699,Panel
Dr JR Meakin,University of Exeter,,4699,Panel
Professor AM Seifalian,UCL,,4699,Panel
Dr Helen Hunt,Engineering and Physical Sciences Research Council,Panel Contact,4699,Panel
Dr T Ghaffar,EPSRC,Panel Chairperson,4665,Panel
Dr KF Bowes,EPSRC,,4665,Panel
Dr AJ Chmura,EPSRC,,4665,Panel
Miss K Daniel,EPSRC,,4665,Panel
Mrs A Farrow,EPSRC,,4665,Panel
Dr K Finch,EPSRC,,4665,Panel
Dr N Goldberg,EPSRC,,4665,Panel
Dr C Hinchliffe,University of Sheffield,,4665,Panel
Dr Talit Ghaffar,Engineering and Physical Sciences Research Council,Panel Contact,4665,Panel
Professor N Tyler,UCL,Panel Chairperson,4707,Panel
